f_1,f_2,f_3,f_4,f_5,x_1,x_2
-5.430793171506289,-2.806070431100099,-7.238246131693927,-2.4020064870446785,0.05053164250824316,0.5994683574917569,0.6513531837318226
-5.429744046938562,-2.806043127855529,-7.238982262693629,-2.4022416437882788,0.05099381192133856,0.5990061880786615,0.6514365037033666
-5.431992539509762,-2.8065415070447144,-7.237402514779438,-2.3893208813163316,0.05000328655957642,0.5999967134404236,0.6468016370715066
-5.429876804393355,-2.8060457451781287,-7.238889204812057,-2.402235815412629,0.0509353284610774,0.5990646715389226,0.6514344390694278
-5.430851815763162,-2.806058386632703,-7.238204933529432,-2.40238132582561,0.05050580803384963,0.5994941919661504,0.6514859774833965
-5.429544154764591,-2.8067203447607754,-7.239122328666709,-2.3831260274410466,0.051081870147757225,0.5989181298522428,0.6445375722234797
-5.431563594526191,-2.80599752748746,-7.2377044816422975,-2.404496404628532,0.05019224910740494,0.5998077508925951,0.6522334876088761
-5.430661455926553,-2.8062519073957177,-7.2383386439754425,-2.3967775095045516,0.05058966699270795,0.5994103330072921,0.6494906415622559
-5.43024829812975,-2.8062375584983883,-7.2386286588307405,-2.396970975263249,0.05077167483270939,0.5992283251672906,0.6495598902872416
-5.429846599949212,-2.8070051482407483,-7.238910379334163,-2.375482205314649,0.050948634383607305,0.5990513656163927,0.6417054564949148
-5.429502227310055,-2.806523702358547,-7.23915169981576,-2.3885545445668823,0.051100340392046806,0.5988996596079532,0.6465230526983493
-5.4304029395863935,-2.806522186907264,-7.238520139319375,-2.3890531933632797,0.05070355084299838,0.5992964491570016,0.6467043727692335
-5.429245337231675,-2.80712006107252,-7.239331598679374,-2.372074800956219,0.05121350782745615,0.5987864921725439,0.6404290200016063
-5.434346616703328,-2.8062081167928046,-7.235740256832912,-2.3999243126474887,0.04896624814831374,0.6010337518516863,0.6506137802494738
-5.430457183799504,-2.8067720899736823,-7.238482064820981,-2.382157986927127,0.05067965471387492,0.5993203452861251,0.6441812725853925
-5.43002364041547,-2.8062963019969347,-7.238786247034064,-2.3951954182425217,0.05087064298877986,0.5991293570112202,0.6489233726155058
-5.429743642228506,-2.806079429748177,-7.238982546338692,-2.4012045074003128,0.050993990207706785,0.5990060097922932,0.6510687441359061
-4.761093642518104,-2.7629652354490526,-7.498086594013876,-10.187756740680705,0.3455534614457692,0.3044465385542308,0.9929582308425972
-5.4320705455851455,-2.8061067938564306,-7.23734757001135,-2.401631587924477,0.04996892264971575,0.6000310773502843,0.6512202724254634
-5.429864446311474,-2.8062346158768663,-7.238897868489663,-2.3968567227491064,0.05094077255001139,0.5990592274499886,0.6495189981308407
-5.433580522698466,-2.806414207367615,-7.236282148729774,-2.3936971742034006,0.04930373449406811,0.6006962655059319,0.6483845544223268
-5.430342080467919,-2.8063285055920937,-7.238562851519857,-2.3944507465646123,0.050730361027348625,0.5992696389726514,0.6486557606445221
-5.431819739077074,-2.8061771032123506,-7.237524196091114,-2.3994975804179584,0.05007941009820549,0.5999205899017945,0.6504618747408324
-5.430530599768902,-2.8061479017026585,-7.238430526323888,-2.399661161975575,0.05064731287713553,0.5993526871228645,0.6505201203320727
-5.429210055639487,-2.807012099781238,-7.239356298344007,-2.3749792727321224,0.05122905037908054,0.5987709496209195,0.641517600802912
-5.43244272623084,-2.8066382150181926,-7.237085290059312,-2.3868572487022988,0.04980496641813248,0.6001950335818675,0.6459045448567899
-5.433156028947849,-2.806444051832311,-7.236582021418017,-2.3926411592945254,0.049490736146322156,0.6005092638536779,0.6480038295073768
-5.433301252357989,-2.8063960323881294,-7.236479463370151,-2.3940655327955684,0.04942676107577593,0.6005732389242241,0.6485171742750482
-5.4302036694484865,-2.8061702373371813,-7.238659970168731,-2.3988571090913506,0.050791335044719554,0.5992086649552805,0.6502336479239507
-5.4344588348945075,-2.8061966127457265,-7.235660803758516,-2.400310142778406,0.048916812821803046,0.601083187178197,0.6507510176978676
-5.431494828760282,-2.80610643883051,-7.237752864791952,-2.4013426150477244,0.05022254239635193,0.5997774576036481,0.6511177584502738
-5.431351087450497,-2.8067532612713664,-7.237853976809561,-2.3831244513731846,0.05028586455925277,0.5997141354407473,0.64453699268555
-5.4299266141674405,-2.8068384802321877,-7.238854283125884,-2.380069755038412,0.0509133858293217,0.5990866141706783,0.643410343743537
-6.008470294592174,-2.837977699313555,-6.241968277800442,-2.0436978234471836,0.20395167162650807,0.8539516716265081,0.4518231979067858
-5.430544375280419,-2.806153217725463,-7.2384208549043185,-2.3995170537982906,0.05064124436985984,0.5993587556301402,0.6504688094885833
-5.433418444647053,-2.8062488755189414,-7.236396677420637,-2.398285290341949,0.04937513451671671,0.6006248654832833,0.6500296453645129
-5.430686959644606,-2.8067539083561894,-7.238320733156217,-2.3827736731827165,0.050578431874622964,0.5994215681253771,0.6444079626715709
-5.430917820608874,-2.8066870036948557,-7.238158558176639,-2.384736343775352,0.05047673100930661,0.5995232689906934,0.6451287623927286
-5.430890297873108,-2.806970653222719,-7.2381778966073975,-2.376936945739777,0.050488855562507484,0.5995111444374925,0.6422477727202891
-6.34,-2.810178460693722,-0.32111111111111956,-4.3473103471123995,0.35,1.0,0.8981031672330305
-5.433930181779242,-2.8063540677674745,-7.236034932075265,-2.3955715633035792,0.04914969965672178,0.6008503003432782,0.6490584000812649
-5.432696925450545,-2.8064936048990607,-7.236906030442472,-2.3910177333970157,0.04969298438302028,0.6003070156169797,0.6474170021036989
-5.429574763046407,-2.8072217317872035,-7.239100885164946,-2.3694990014010706,0.05106838632316901,0.598931613676831,0.6394583109456979
-5.429792923948487,-2.8065868692423983,-7.238948004916315,-2.3869445346104303,0.05097228019890454,0.5990277198010955,0.6459364028711095
-5.4306485933497655,-2.805988936586879,-7.238347676762392,-2.404265199317485,0.05059533332609489,0.5994046666739051,0.6521519233875481
-5.429959753752485,-2.806678903894169,-7.238831046827075,-2.3844785876233905,0.050898786893178505,0.5991012131068215,0.6450342594670032
-5.432423747612307,-2.806716877388581,-7.237098669665355,-2.3846679834395514,0.04981332704303654,0.6001866729569635,0.6451037036494329
-6.010285399250675,-2.8373139337978746,-6.234486650020421,-2.052982268720706,0.20475127720294017,0.8547512772029402,0.460075201768039
-4.752077787238718,-2.8240434763603557,-7.499797519059966,-1.9328463651992167,0.3495252038595958,0.30047479614040423,0.3212552364764756
-6.014389199842193,-2.8358352542914615,-6.217333438843271,-2.074549016516162,0.20655911887321254,0.8565591188732126,0.4781893654324629
-5.43235628002952,-2.806426731193248,-7.237146228685561,-2.3927186803434912,0.04984304844514531,0.6001569515548547,0.6480318048609117
-5.432615531138354,-2.8063280735359917,-7.236963440004707,-2.3956295722911403,0.04972884090821417,0.6002711590917859,0.649079215183185
-5.998269491083709,-2.8357869446126887,-6.282858084534075,-2.068500831531156,0.19945792558753717,0.8494579255875372,0.47324989906877213
-5.43102002201163,-2.806269776890273,-7.238086737760023,-2.3964564934121872,0.05043170836492106,0.599568291635079,0.6493756802843581
-5.432881946702866,-2.8062279103518435,-7.236775492090601,-2.398603119266956,0.049611477223407086,0.6003885227765929,0.6501430622116438
-5.430253354419962,-2.805976499975796,-7.238625111161829,-2.404415877495815,0.05076944739208711,0.5992305526079129,0.652205083503328
-4.7511440218364065,-2.823324103078076,-7.499972968226374,-1.939626547257116,0.34993655425708997,0.30006344574291005,0.3317148229349273
-5.999992162515261,-2.799613407224628,-6.276087368300047,-3.558803406987098,0.20021681168073113,0.8502168116807312,0.8488811590309904
-5.430123750794856,-2.8065003725864894,-7.238716033226532,-2.389520124335266,0.05082654150006383,0.5991734584999362,0.6468739988005385
-5.432086426872104,-2.8062206998917305,-7.237336382638652,-2.3983967107454838,0.04996192648805997,0.60003807351194,0.650069413551854
-5.4318633320672935,-2.806312086846763,-7.237493503434248,-2.39569440728912,0.05006020613775641,0.5999397938622436,0.6491024768510395
-5.429751388675379,-2.806680964022143,-7.23897711712102,-2.3843169605361907,0.050990577676044646,0.5990094223239554,0.6449749764921912
-5.431178793191357,-2.806188480016006,-7.237975132070876,-2.3988426820591338,0.05036176511393997,0.59963823488606,0.6502285037038941
-5.430757689008377,-2.8066044696172248,-7.238271055937951,-2.3869429396042556,0.050547273564591766,0.5994527264354083,0.6459358207674337
-6.029446816982011,-2.834324283587029,-6.151425304718163,-2.1029259158382,0.21319243038855096,0.863192430388551,0.5000505425449083
-5.432188707083086,-2.8060867049985196,-7.237264323339409,-2.402267104720951,0.049916869126393704,0.6000831308736063,0.6514455226687289
-5.432831638360529,-2.806339074413141,-7.236810991440123,-2.3954300759223295,0.049633639488753656,0.6003663605112464,0.6490076209494652
-5.434425946402065,-2.806174926615072,-7.235684091591103,-2.4009112031825177,0.048931301144464645,0.6010686988555354,0.6509646072460766
-6.019150966384643,-2.833476911306603,-6.197006134960966,-2.110819483185606,0.20865681338530517,0.8586568133853052,0.5057784385005709
-6.0159040271243605,-2.8377926583118973,-6.2109168993300745,-2.0489987165421826,0.20722644366711895,0.857226443667119,0.4565701055899903
-5.430534181994761,-2.8061147674382005,-7.238428011366511,-2.4006066241090607,0.050645734804069975,0.59935426519593,0.6508564047219961
-5.429916417562521,-2.807004358627837,-7.2388614322851295,-2.375538141444943,0.05091787772576184,0.5990821222742382,0.6417263381475716
-6.34,-2.808186406808746,-0.32111111111111956,-4.900484577576451,0.35,1.0,0.9199864895200571
-4.751,-2.824498049080566,-7.500000000000001,-1.9283844725792902,0.35000000000000003,0.3,0.31409903906128434
-5.496174022105541,-2.8112012900329133,-7.188823071565245,-2.3006282911905673,0.03851178108291997,0.6282704943196216,0.61148821891708
-5.430831291745252,-2.806047180280065,-7.238219352452202,-2.402691236408362,0.05051484945143081,0.5994851505485692,0.6515956966544674
-5.952674230828379,-2.795067701451738,-6.444455543108183,-4.050677175847605,0.23282980188974522,0.8293719078539111,0.8828298018897452
-5.429955193976694,-2.805989920717348,-7.238834244079311,-2.4038752106737267,0.05090079560498062,0.5990992043950194,0.6520142615217387
-5.430526801838299,-2.8061539910972826,-7.238433192698683,-2.3994859653703884,0.05064898597431777,0.5993510140256822,0.650457738332633
-5.431433326561599,-2.806596912241582,-7.237796131193696,-2.3874944475194373,0.05024963587594766,0.5997503641240524,0.6461369869439558
-5.9642521447500165,-2.796883168259507,-6.406394652679374,-3.7950951237984287,0.21682583197635885,0.8344723104625621,0.8668258319763589
-5.430064061140957,-2.806569433715611,-7.238757899239865,-2.387566030963308,0.050852836501781296,0.5991471634982187,0.6461630814945131
-6.34,-2.813988779552532,-0.32111111111111956,-3.660773748107938,0.35,1.0,0.8570567705864147
-5.429519746041839,-2.806482179028889,-7.239139427866343,-2.389721472284009,0.051092622889057804,0.5989073771109422,0.6469470962967571
-5.430871734661733,-2.8060353273502043,-7.238190939109485,-2.4030515955429097,0.05049703318866394,0.5995029668113361,0.651723193906714
-4.794129451376497,-2.764278084411188,-7.491550425333366,-8.767941190096801,0.33338611656590755,0.3189997583156371,0.9833861165659076
-6.015956737153413,-2.8358559562182806,-6.210692794681069,-2.0749299700281068,0.2072496639442346,0.8572496639442346,0.47849699414654967
-5.430454982117875,-2.8067746793124337,-7.238483610288679,-2.382085635687937,0.050680624617676306,0.5993193753823237,0.6441546153867741
-5.431571152817014,-2.8060299581966266,-7.237699163234793,-2.4035699525084295,0.05018891946387083,0.5998110805361292,0.6519064364267347
-6.025729686504778,-2.8356378706966097,-6.168145468092794,-2.0822173427707744,0.21155492797567277,0.8615549279756728,0.4843043835542544
-5.430084451088596,-2.80636147891039,-7.238743598448946,-2.39339088397971,0.05084385414599324,0.5991561458540068,0.6482742084206652
-5.429984047014029,-2.8062363366489245,-7.238814012189756,-2.396869561753755,0.05088808501584652,0.5991119149841535,0.6495235937961159
-5.433232154990853,-2.806568253823769,-7.236528264595131,-2.389204258623211,0.049457200444558036,0.600542799555442,0.6467592685433357
-5.431636247078052,-2.806369855147103,-7.237653355888209,-2.393949259156663,0.05016024357795079,0.5998397564220492,0.6484753226571155
-6.013647544025068,-2.8369038878595036,-6.220458153870497,-2.059746813315366,0.2062323982489287,0.8562323982489287,0.46590965394644573
-5.431880364419547,-2.8063244333678976,-7.237481510617893,-2.3953546087798214,0.05005270289887853,0.5999472971011215,0.6489805304406869
-5.433867205731556,-2.806119314783689,-7.236079471473822,-2.402208547129967,0.049177442409006344,0.6008225575909937,0.6514247792904682
-5.431663363258565,-2.8066235152585985,-7.2376342720977185,-2.3868715761439803,0.050148298123980584,0.5998517018760194,0.6459097745278792
-4.751128319953333,-2.823018670007673,-7.49997591572478,-1.942594205083783,0.34994347138619714,0.3000565286138029,0.33614645858436915
-5.430716065276087,-2.806768695445787,-7.238300291558615,-2.3823810065360087,0.05056561001053428,0.5994343899894657,0.644263418262455
-5.431047596099455,-2.8062332842482784,-7.238067357764294,-2.3975037488747795,0.05041956118966784,0.5995804388103322,0.6497504556914115
-5.431315860523375,-2.806906237348606,-7.237878751666586,-2.3789064558849873,0.05030138302935028,0.5996986169706497,0.642979493242585
-6.096938486658289,-2.789239831956484,-5.784191626012335,-11.470906321380625,0.3493329258261054,0.8929244434618014,0.9993329258261054
-5.4314398604940575,-2.806301105764201,-7.2377915348897925,-2.3957869206442997,0.0502467574916049,0.5997532425083951,0.649135663950688
-5.428943770856631,-2.807322931389953,-7.2395426557293305,-2.3664824281213703,0.051346356450823305,0.5986536435491767,0.6383150846949524
-5.430540992911595,-2.8066037522296696,-7.238423229602247,-2.386853419468195,0.05064273440017841,0.5993572655998216,0.6459031471199926
-5.430343983312476,-2.8063636323517684,-7.238561516149619,-2.3934630255590337,0.05072952276983467,0.5992704772301654,0.6483002045266208
-5.432251830874281,-2.806462020716084,-7.237219842815588,-2.3916753959813537,0.04988906128886306,0.600110938711137,0.6476549549429815
-5.431467912144968,-2.805993103996165,-7.237771801172337,-2.404573437935878,0.05023439993613765,0.5997656000638624,0.6522606552263468
-5.4309274477441924,-2.8059786467362597,-7.238151793542734,-2.404706283624049,0.05047248998053222,0.5995275100194678,0.652307496935927
-6.219997416718146,-2.822281341230174,-4.52999432475277,-2.559768153909138,0.2971354258670248,0.9471354258670248,0.699937886612686
-5.433466201406739,-2.806129567696791,-7.236362935429948,-2.40170683956084,0.04935409629659049,0.6006459037034095,0.6512469587723578
-6.015091763349755,-2.8355266262325,-6.21436325521517,-2.079142061400193,0.20686861821575098,0.856868618215751,0.48187140800522277
-5.430078716625407,-2.8068287229183193,-7.238747620463631,-2.380413091829559,0.05084638034123046,0.5991536196587696,0.6435373152722247
-5.4300147219573995,-2.8060196883494575,-7.238792501375572,-2.40305314559491,0.050874571824934156,0.5991254281750659,0.6517237421331327
-6.044493839239919,-2.7989462573183226,-6.080498079382805,-3.8537398455853737,0.22077515801478576,0.86982107455503,0.8707751580147858
-5.430007065482644,-2.806993067799468,-7.238797870615702,-2.375889801471153,0.05087794472130247,0.5991220552786976,0.6418575638620285
-6.000695538584643,-2.836273972093647,-6.273307400660558,-2.062904134827475,0.2005266689800187,0.8505266689800187,0.46858378881089585
-6.062157971889869,-2.8380271348362998,-5.989956980573998,-2.065482934557826,0.22760263078848852,0.8776026307884885,0.4707454180955085
-6.010046805983546,-2.7984873503795953,-6.235473747198938,-3.756235505757245,0.2141072144638928,0.8546461700368042,0.8641072144638928
-5.432021836170066,-2.8063654476730404,-7.237381880327136,-2.3942709021775017,0.049990380541821144,0.6000096194581789,0.6485910719072696
-5.43233097300226,-2.8067186635721955,-7.237164066223112,-2.3845719072127567,0.04985419691530402,0.600145803084696,0.6450684794235504
-6.038391093829746,-2.800431968290724,-6.109911459396965,-3.606850981404718,0.21713264045363234,0.8671326404536324,0.8528217018736262
-6.2245586655861285,-2.8237145227279155,-4.4558527393223875,-2.515569351034551,0.2991447866018184,0.9491447866018184,0.6876500679515278
-5.429774833866359,-2.805879358651396,-7.238960684636157,-2.4069610684707046,0.05098024939807966,0.5990197506019204,0.6531007168184751
-5.431785045215621,-2.8062395351552234,-7.237548621023271,-2.3977068482953734,0.050094693737611995,0.599905306262388,0.6498230495266472
-5.429744045117336,-2.8060429497437673,-7.238982263970053,-2.4022467354322914,0.050993812723640786,0.5990061872763592,0.6514383073397242
-4.751,-2.823913927897163,-7.500000000000001,-1.9339307986977983,0.35000000000000003,0.3,0.32296080926917237
-6.037883018693456,-2.8003010475161814,-6.1123195905757814,-3.622117146032656,0.21690881880768942,0.8669088188076894,0.8540402596367592
-4.751,-2.825395010381481,-7.500000000000001,-1.9200000001253348,0.35000000000000003,0.3,0.3000000002175956
-6.02817260913145,-2.834426589374499,-6.157191211095196,-2.1008146745365046,0.212631105344251,0.862631105344251,0.4984938295217809
-6.014889020710508,-2.8375871375744808,-6.215221396273695,-2.051259451526978,0.2067793042777567,0.8567793042777567,0.4585657351920269
-5.430618968466149,-2.80622801582428,-7.238368479970948,-2.3974321274990964,0.050608383935617174,0.5993916160643828,0.6497248492323172
-6.34,-2.8022468853520808,-0.32111111111111956,-9.29525346112154,0.35,1.0,0.9873330429656672
-6.024906959628454,-2.834623779429456,-6.1718053203113925,-2.0964097572649156,0.2111924932283934,0.8611924932283934,0.49521135487119833
-5.9758337211393275,-2.785417050649245,-6.366394605146857,-11.327082593738297,0.34869876022871293,0.8395743264930959,0.998698760228713
-6.34,-2.8100194956004714,-0.32111111111111956,-4.38500522465797,0.35,1.0,0.8998380169603513
-4.751,-2.824446043782089,-7.500000000000001,-1.9288754077365977,0.35000000000000003,0.3,0.3148976426604884
-5.430334238352419,-2.806135034313056,-7.238568354868184,-2.3999257414084667,0.050733815703780216,0.5992661842962198,0.6506142886402121
-4.751,-2.824187262931087,-7.500000000000001,-1.9313265606740082,0.35000000000000003,0.3,0.3188430951692481
-5.429150795882518,-2.807281408320847,-7.2393977801858265,-2.3676927702180635,0.05125515599889097,0.5987448440011091,0.6387746167149116
-6.001784278543998,-2.8363021746272996,-6.268986546965144,-2.06296549823891,0.20100629010748805,0.8510062901074881,0.4686354589745623
-4.765225819538875,-2.7634443949572405,-7.497292136096874,-9.403700696679273,0.34373311914587024,0.3062668808541298,0.98808186695748
-6.000775515197788,-2.7966293002466616,-6.272990737078793,-4.01966601348764,0.2310449842143084,0.8505619009681885,0.8810449842143084
-4.771629539893186,-2.8253003167358055,-7.496048039004064,-1.923722245079394,0.343630349193367,0.3090879030366457,0.30636965080663303
-4.751,-2.8253615929937257,-7.500000000000001,-1.9203096757437637,0.35000000000000003,0.3,0.3005369775521194
-5.4319367475981135,-2.8068052580282656,-7.237441806925288,-2.3819859630482627,0.05002786449422325,0.5999721355057768,0.6441178856008214
-5.431198600645948,-2.8069029579072584,-7.237961206022178,-2.378937802156233,0.050353039363018604,0.5996469606369814,0.6429911159941186
-6.018100116305526,-2.837092321540784,-6.201531946486759,-2.059065584937346,0.20819388383503312,0.8581938838350331,0.4653286396529419
-5.429860687847942,-2.8063136291622497,-7.238900503327726,-2.3946232972682417,0.05094242826081852,0.5990575717391815,0.6487178045893408
-4.763102815189132,-2.7626913338473043,-7.4977011206579105,-10.860909009256922,0.34651352518909084,0.3053316366471945,0.9965135251890909
-5.442048004224469,-2.804726102049556,-7.230241921123917,-2.4482271731809635,0.04557356642093857,0.6044264335790615,0.6670361245930997
-6.016199479442814,-2.8005269123378387,-6.20966001189324,-3.5068517284654006,0.207356598873486,0.857356598873486,0.8444311934607414
-5.4322450176455215,-2.8067859084951152,-7.237224644089474,-2.3826730465140566,0.04989206271122415,0.6001079372887759,0.644370931710039
-6.004908363275183,-2.7990887083839993,-6.256466620592835,-3.647454679908883,0.20602843051436215,0.8523825388877456,0.8560284305143622
-5.430176427525858,-2.8067665413630114,-7.238679081516238,-2.3821701870065075,0.050803335891692614,0.5991966641083074,0.6441857672249404
-6.015758282019432,-2.8342980489048313,-6.211536263648842,-2.097021630294357,0.20716223877508,0.85716223877508,0.49567013769074514
-6.219686878488087,-2.8178332150735677,-4.534930103353387,-2.7540905009545993,0.2969986248846196,0.9469986248846196,0.744922772201853
-6.339164811341448,-2.854795485317762,-0.385076700417601,-2.0191540425228807,0.34963207548081376,0.9996320754808138,0.42850468161930644
-5.431402985620567,-2.806847795908433,-7.237817473712514,-2.3805505819119475,0.050263001929265694,0.5997369980707343,0.643588137109111
-6.34,-2.805836763277203,-0.32111111111111956,-5.891805235226596,0.35,1.0,0.9462267757405093
-6.34,-2.8184273268084175,-0.32111111111111956,-3.1754275460126995,0.35,1.0,0.8103548999137957
-5.432169800228903,-2.806104894473412,-7.237277644964601,-2.4017374325355156,0.04992519813704743,0.6000748018629526,0.6512578067925797
-5.939450019709726,-2.795149629566028,-6.485742948427763,-3.968003848307004,0.22798147596336693,0.8235462641893064,0.877981475963367
-4.778118760490037,-2.8246018549256102,-7.494771194408721,-1.9312060270359694,0.3380534094757547,0.31194659052424534,0.3186506854914217
-5.429904768794308,-2.8064111639086633,-7.238869599407161,-2.3919041863891213,0.05092300934171479,0.5990769906582852,0.6477376632454281
-6.000641856886631,-2.8380699360475674,-6.273519885362073,-2.0395231453647726,0.20198385654714862,0.8505030206549032,0.4480161434528514
-5.430236353009253,-2.8064927211260033,-7.238637039787058,-2.3897908847811458,0.05077693700032915,0.5992230629996709,0.6469722891709785
-4.808803888641223,-2.7650646448569223,-7.488508817273589,-8.02812033412806,0.32682080385317647,0.3254642681238866,0.9768208038531765
-6.024958792964935,-2.835836718010684,-6.171575175434863,-2.0790856456776226,0.21121532729732817,0.8612153272973282,0.4818265353351483
-5.971154224928021,-2.7961111387767534,-6.3827976755143165,-3.955731179534419,0.22723657601828806,0.8375128744176302,0.8772365760182881
-6.198466435268459,-2.822445716242119,-4.842065565353545,-2.5175340823954597,0.28765041201253694,0.937650412012537,0.6882158789067554
-5.430124510740915,-2.8058861774840174,-7.238715500169197,-2.4069477576382208,0.05082620672206417,0.5991737932779359,0.6530960442233554
-6.005819731531563,-2.7989596822233973,-6.252779927403108,-3.669126985976026,0.20769592680844629,0.8527840227011291,0.8576959268084463
-6.044558328673621,-2.8375823607293578,-6.080182366847705,-2.063691782417881,0.21984948399718962,0.8698494839971896,0.4692461479240702
-5.994863821257675,-2.838207187703234,-6.29608754944457,-2.0356297175759615,0.20559077813365578,0.8479576305099886,0.44440922186634424
-6.34,-2.8043059561320773,-0.32111111111111956,-6.904932983670301,0.35,1.0,0.9635963595643857
-4.751,-2.824783312237548,-7.500000000000001,-1.9257011812903793,0.35000000000000003,0.3,0.3096831771414826
-5.997511432549587,-2.797336888150341,-6.285820624932209,-3.8782403566617414,0.2223729915583631,0.849123979096734,0.8723729915583631
-4.823020579864901,-2.7665309867367753,-7.485478497210868,-6.823903658976044,0.3182728723062112,0.3317271276937888,0.9624378071787604
-6.020527824888265,-2.8000817134833276,-6.191041581846505,-3.5790967394935342,0.2092633589816142,0.8592633589816142,0.8505653531120931
